NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	28		Rejected!	
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	94	33		
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	20		Rejected!	
REACTOME_FREE_FATTY_ACID_RECEPTORS	5		Rejected!	
REACTOME_RSK_ACTIVATION	7		Rejected!	
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	8		Rejected!	
REACTOME_RELAXIN_RECEPTORS	8		Rejected!	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	31		Rejected!	
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	21	15		
REACTOME_SMOOTH_MUSCLE_CONTRACTION	38	21		
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	52		Rejected!	
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	32		Rejected!	
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	11		Rejected!	
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	78	35		
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE	6		Rejected!	
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	305	160		
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	5		Rejected!	
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	8		Rejected!	
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	63	29		
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	18		Rejected!	
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	8		Rejected!	
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	139	71		
REACTOME_CELL_JUNCTION_ORGANIZATION	92	29		
REACTOME_NRCAM_INTERACTIONS	7		Rejected!	
REACTOME_CHL1_INTERACTIONS	9		Rejected!	
REACTOME_NEUROFASCIN_INTERACTIONS	7		Rejected!	
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	57	36		
REACTOME_INTERLEUKIN_17_SIGNALING	71	19		
REACTOME_INTERLEUKIN_1_PROCESSING	8		Rejected!	
REACTOME_SIGNALING_BY_INTERLEUKINS	462	170		
REACTOME_OTHER_INTERLEUKIN_SIGNALING	24		Rejected!	
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	31		Rejected!	
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	23		Rejected!	
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	22		Rejected!	
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	10		Rejected!	
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	17		Rejected!	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	55	47		
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	17		Rejected!	
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	8		Rejected!	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	87	67		
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	17		Rejected!	
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	10		Rejected!	
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	30		Rejected!	
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	44		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	31		Rejected!	
REACTOME_MITOTIC_G2_G2_M_PHASES	200	91		
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	149	65		
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	71	28		
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_	32		Rejected!	
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	47	29		
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	64	44		
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	31		
REACTOME_DEGRADATION_OF_AXIN	55	42		
REACTOME_DEGRADATION_OF_DVL	57	43		
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	31		Rejected!	
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	21		Rejected!	
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	14		Rejected!	
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	16		Rejected!	
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	11		Rejected!	
REACTOME_SIGNALING_BY_WNT_IN_CANCER	34		Rejected!	
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX	15		Rejected!	
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	29	21		
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	21		Rejected!	
REACTOME_GPCR_LIGAND_BINDING	463	21		
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_	16		Rejected!	
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3	5		Rejected!	
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_	17		Rejected!	
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	15		Rejected!	
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	48	16		
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2	13		Rejected!	
REACTOME_O_LINKED_GLYCOSYLATION	111		Rejected!	
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	39		Rejected!	
REACTOME_MITOPHAGY	29	15		
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	22		Rejected!	
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	11		Rejected!	
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS	20		Rejected!	
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	27	15		
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	19		Rejected!	
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	26		Rejected!	
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	106	19		
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	91		Rejected!	
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	109		Rejected!	
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D_	5		Rejected!	
REACTOME_MYOGENESIS	29		Rejected!	
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	24		Rejected!	
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE	35	20		
REACTOME_DNA_METHYLATION	65		Rejected!	
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN	6		Rejected!	
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	29		Rejected!	
REACTOME_MISSPLICED_LRP5_MUTANTS_HAVE_ENHANCED_BETA_CATENIN_DEPENDENT_SIGNALING	6		Rejected!	
REACTOME_RNF_MUTANTS_SHOW_ENHANCED_WNT_SIGNALING_AND_PROLIFERATION	8		Rejected!	
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	26		Rejected!	
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	13		Rejected!	
REACTOME_PROGRAMMED_CELL_DEATH	180	106		
REACTOME_REGULATION_OF_TNFR1_SIGNALING	33		Rejected!	
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	30		Rejected!	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	65	48		
REACTOME_SIGNALING_BY_HEDGEHOG	150	73		
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	8		Rejected!	
REACTOME_MISMATCH_REPAIR	15		Rejected!	
REACTOME_SIGNALING_BY_RETINOIC_ACID	43	25		
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	8		Rejected!	
REACTOME_RA_BIOSYNTHESIS_PATHWAY	22		Rejected!	
REACTOME_MITOCHONDRIAL_TRANSLATION	96	72		
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS	5		Rejected!	
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR_	5		Rejected!	
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	19		Rejected!	
REACTOME_ORGANIC_CATION_TRANSPORT	10		Rejected!	
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	15		Rejected!	
REACTOME_METABOLISM_OF_LIPIDS	739	288		
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19		Rejected!	
REACTOME_PHASE_3_RAPID_REPOLARISATION	8		Rejected!	
REACTOME_CARDIAC_CONDUCTION	137	20		
REACTOME_PHASE_0_RAPID_DEPOLARISATION	42		Rejected!	
REACTOME_PHASE_2_PLATEAU_PHASE	25		Rejected!	
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	7		Rejected!	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	107	38		
REACTOME_PHYSIOLOGICAL_FACTORS	12		Rejected!	
REACTOME_ION_HOMEOSTASIS	54	17		
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	36	16		
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	29		Rejected!	
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	7		Rejected!	
REACTOME_IRAK4_DEFICIENCY_TLR2_4_	11		Rejected!	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	62	48		
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	11		Rejected!	
REACTOME_CLEC7A_DECTIN_1_SIGNALING	100	62		
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	18		Rejected!	
REACTOME_ORGANIC_ANION_TRANSPORT	5		Rejected!	
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	60	47		
REACTOME_HEDGEHOG_OFF_STATE	113	60		
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	122		Rejected!	
REACTOME_CILIUM_ASSEMBLY	202	68		
REACTOME_ABC_TRANSPORTER_DISORDERS	77	60		
REACTOME_SLC_TRANSPORTER_DISORDERS	99	38		
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	176	98		
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	97	33		
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	21		Rejected!	
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	51	21		
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	23		Rejected!	
REACTOME_INTRAFLAGELLAR_TRANSPORT	54	16		
REACTOME_DECTIN_2_FAMILY	26		Rejected!	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS_	140	72		
REACTOME_CD209_DC_SIGN_SIGNALING	21		Rejected!	
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM	5		Rejected!	
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	94	22		
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	67		Rejected!	
REACTOME_RHO_GTPASES_ACTIVATE_CIT	19		Rejected!	
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	11		Rejected!	
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	32	15		
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	6		Rejected!	
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	15		
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	21	15		
REACTOME_TP53_REGULATES_METABOLIC_GENES	86	50		
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	8		Rejected!	
REACTOME_HEDGEHOG_ON_STATE	86	52		
REACTOME_REGULATION_OF_TP53_ACTIVITY	160	46		
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	44		Rejected!	
REACTOME_ACTIVATION_OF_SMO	18		Rejected!	
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	7		Rejected!	
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	15		Rejected!	
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	7		Rejected!	
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	21		Rejected!	
REACTOME_FRUCTOSE_METABOLISM	7		Rejected!	
REACTOME_VESICLE_MEDIATED_TRANSPORT	724	342		
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	18		Rejected!	
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	15		Rejected!	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	31		Rejected!	
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	21		Rejected!	
REACTOME_PI_3K_CASCADE_FGFR1	21		Rejected!	
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	23		Rejected!	
REACTOME_PI_3K_CASCADE_FGFR2	23		Rejected!	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	30		Rejected!	
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	25		Rejected!	
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	18		Rejected!	
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	20		Rejected!	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	25		Rejected!	
REACTOME_PI_3K_CASCADE_FGFR3	18		Rejected!	
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	22		Rejected!	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	27		Rejected!	
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	20		Rejected!	
REACTOME_PI_3K_CASCADE_FGFR4	20		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	33		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	34		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	29		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	31		Rejected!	
REACTOME_SIGNALING_BY_FGFR1	50		Rejected!	
REACTOME_SIGNALING_BY_FGFR2	73	27		
REACTOME_SIGNALING_BY_FGFR3	40		Rejected!	
REACTOME_SIGNALING_BY_FGFR4	41		Rejected!	
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	43		Rejected!	
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	11		Rejected!	
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	38		Rejected!	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	17		Rejected!	
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	32	16		
REACTOME_REGULATION_OF_RAS_BY_GAPS	68	46		
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING	13		Rejected!	
REACTOME_RESPONSE_TO_METAL_IONS	14		Rejected!	
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	6		Rejected!	
REACTOME_METALLOTHIONEINS_BIND_METALS	11		Rejected!	
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	5		Rejected!	
REACTOME_MELANIN_BIOSYNTHESIS	5		Rejected!	
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	34	20		
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	386	153		
REACTOME_INFECTIOUS_DISEASE	866	393		
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	36	25		
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	140	60		
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	9		Rejected!	
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	101	49		
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	24	15		
REACTOME_DISEASES_OF_METABOLISM	246	91		
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	29		Rejected!	
REACTOME_RAF_ACTIVATION	34	15		
REACTOME_MAP2K_AND_MAPK_ACTIVATION	40	23		
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	26		Rejected!	
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	6		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	43		Rejected!	
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	17		Rejected!	
REACTOME_PROTEIN_REPAIR	6		Rejected!	
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	61	51		
REACTOME_LGI_ADAM_INTERACTIONS	14		Rejected!	
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	327	122		
REACTOME_SURFACTANT_METABOLISM	30		Rejected!	
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	16		Rejected!	
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA_	37		Rejected!	
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ_	10		Rejected!	
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_	67	19		
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	19		Rejected!	
REACTOME_MAPK6_MAPK4_SIGNALING	93	60		
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	10		Rejected!	
REACTOME_DEUBIQUITINATION	298	106		
REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5_	8		Rejected!	
REACTOME_UCH_PROTEINASES	102	55		
REACTOME_JOSEPHIN_DOMAIN_DUBS	12		Rejected!	
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	221	82		
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	38		Rejected!	
REACTOME_METALLOPROTEASE_DUBS	37		Rejected!	
REACTOME_CD22_MEDIATED_BCR_REGULATION	61		Rejected!	
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	166	44		
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	34		Rejected!	
REACTOME_HOMOLOGY_DIRECTED_REPAIR	138	35		
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	6		Rejected!	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA_	26		Rejected!	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ_	69	18		
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	42		Rejected!	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	77	18		
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	98	26		
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	33	21		
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	38	19		
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	43	16		
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	25		Rejected!	
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	110	51		
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER_	84	38		
REACTOME_DUAL_INCISION_IN_GG_NER	41	18		
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1432		Rejected!	
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	73		Rejected!	
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	100	66		
REACTOME_INFLAMMASOMES	20		Rejected!	
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	7		Rejected!	
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11		Rejected!	
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9		Rejected!	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	53	26		
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER_	78	40		
REACTOME_DUAL_INCISION_IN_TC_NER	65	29		
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	43		Rejected!	
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE_	6		Rejected!	
REACTOME_FANCONI_ANEMIA_PATHWAY	39		Rejected!	
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	24		Rejected!	
REACTOME_INTERLEUKIN_10_SIGNALING	46		Rejected!	
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	59	36		
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION	7		Rejected!	
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	15		Rejected!	
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	111	34		
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	9		Rejected!	
REACTOME_GDP_FUCOSE_BIOSYNTHESIS	6		Rejected!	
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	17		Rejected!	
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	39		
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	49		Rejected!	
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	8		Rejected!	
REACTOME_NEUREXINS_AND_NEUROLIGINS	56		Rejected!	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	87	15		
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	62	24		
REACTOME_CHOLINE_CATABOLISM	6		Rejected!	
REACTOME_NEUTROPHIL_DEGRANULATION	479	297		
REACTOME_COMPLEX_I_BIOGENESIS	55	38		
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	6		Rejected!	
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	45	24		
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	65	36		
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS	7		Rejected!	
REACTOME_ONCOGENIC_MAPK_SIGNALING	82	41		
REACTOME_ANTIMICROBIAL_PEPTIDES	97	15		
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	20		Rejected!	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN	14		Rejected!	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	12		Rejected!	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	12		Rejected!	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	27	16		
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	18		Rejected!	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	21		Rejected!	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	14		Rejected!	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	92	29		
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	30		Rejected!	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	14		Rejected!	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	19		Rejected!	
REACTOME_KERATINIZATION	217		Rejected!	
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	37		Rejected!	
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	48	28		
REACTOME_SIGNALING_BY_MET	79	42		
REACTOME_MET_RECEPTOR_ACTIVATION	6		Rejected!	
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	21		Rejected!	
REACTOME_PTEN_REGULATION	139	67		
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	81	20		
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	102	60		
